"","t","certL","certQ","corr","Cl_C","cL_C","certL_p","certQ_p","corr_p","Cl_C_p","cL_C_p","certL_t","certQ_t","corr_t","Cl_C_t","cL_C_t"
"1235",0.675,0.00118805233543521,0.00372642153178779,-0.00375402687207465,0.0654538627674087,0.0575691409535391,0.970078092271082,0.901945710308742,0.920309177597454,0.337216610822051,0.350169812492638,0.0375119728543068,0.123209229951046,-0.100048652636914,0.959759290586955,0.934335817526757
"1236",0.725,-0.0177133556068463,0.0173494878522724,0.00422200544267598,0.0543778570703397,-0.0323571124061555,0.578774288540069,0.56872574907678,0.910585245931333,0.425842560379633,0.599735002824097,-0.555225886890119,0.569976657366502,0.11230549670562,0.796383234124091,-0.52481075028039
"1237",0.775,0.00557261222185424,0.032482853431891,0.0228466589073421,0.0269699575856871,0.059337683247604,0.860310770645572,0.282770958105702,0.542543469047066,0.692457049341664,0.335472614572883,0.175986444950196,1.07421570464249,0.609007480688176,0.395542695548633,0.963229770478655
"1238",0.825,-0.00219873627308603,0.0233030979677905,-0.0165041884446499,0.042020435564992,0.0156997951910405,0.94484808508076,0.442452031978745,0.6603449469739,0.53805098743035,0.798941017647011,-0.0691831985573743,0.768144270912443,-0.439460907517558,0.615800543546474,0.254729691501176
"1239",0.875,0.0548512583425795,-0.0335162397511956,0.052658562885621,0.00395145146591825,0.0500730826380419,0.0865363519781465,0.272103217828062,0.161534204935163,0.95385717194558,0.416655105108337,1.71437077855379,-1.09837020159886,1.4001147836339,0.0578662706968802,0.812296511929476
"1240",0.925,0.0224253653262369,0.00255948566356957,-0.0258365618507181,-0.104221153492714,-0.00129124180110965,0.478909855952044,0.932558136274726,0.491098527334361,0.12649558721181,0.983280130021127,0.708103093900043,0.0846304394610199,-0.688606661437682,-1.52828922388241,-0.0209576922051437
"1241",0.975,-0.00955823089197653,-0.0330873220690537,-0.0539390045170732,-0.0823391450330466,-0.0167614981579833,0.762772988192328,0.273908956548664,0.150539638673864,0.227253084199385,0.785562094262075,-0.301855652574616,-1.09420915486,-1.43781912747705,-1.20759375654834,-0.272090604164317
"1242",1.025,0.0361997205603857,-0.0349907126943446,-0.0338765978014314,-0.0957630792534103,-0.0737989463821894,0.252908606079213,0.2471681704989,0.366458801128491,0.160154124981881,0.230884997106365,1.14342748954425,-1.15737241971714,-0.903197513226263,-1.40473441825003,-1.198208753958
"1243",1.075,0.0143958492049758,-0.000210583175652473,0.000339060135425267,0.0325946676624427,0.045035366426879,0.649482579109585,0.994445312927235,0.992791035923662,0.632736746713644,0.464894675777361,0.454504890393219,-0.00696212588960527,0.00903561124084272,0.477903860953543,0.730859485905204
"1244",1.125,0.00191795382468186,-0.00784664777308438,0.0550098109974925,0.0556138784613673,0.0151016906772229,0.951962818645392,0.796214641819552,0.143216329277337,0.415224983236369,0.806470791154811,0.060246487249322,-0.258267292962291,1.46412668186578,0.814793094240518,0.244992764209586
"1245",1.175,-0.00595057350699592,0.0145214079675038,-0.0168236197262256,-0.0675899818672136,-0.0724676736093446,0.851290187844444,0.6317988387575,0.654087956663788,0.321866930355861,0.239684159581739,-0.187488405574144,0.479239602342249,-0.448115137011944,-0.990715892071771,-1.17589889035697
"1246",1.225,0.0200568187128347,-0.0021249588309618,0.0434550711053348,-0.000300053568547015,-0.0277584005197356,0.526587214352198,0.943991580044293,0.24687575667773,0.996489789161876,0.652366574506954,0.633262705497669,-0.0702569533541922,1.15808880139954,-0.004399601782684,-0.450500436869384
"1247",1.275,0.040981853300841,0.0137047726091783,0.0160642359029099,-0.0751089896694563,-0.0414070640373339,0.195690641566619,0.650446282860051,0.66854915917238,0.270759651961357,0.50155879600147,1.29407700882252,0.453165971175164,0.428162013721367,-1.10142050463644,-0.672081406704947
"1248",1.325,-0.0206538699721261,0.0233501890010778,-0.00076660045489506,0.0166920129604838,0.00636385146645014,0.514383954863248,0.440166278023418,0.983702147014034,0.806672031890832,0.917749343107883,-0.652066974102695,0.771965862872355,-0.020428636126078,0.244732805889354,0.103273695123013
"1249",1.375,-0.0249649217204453,0.0613951384773304,-0.0425759704537882,0.00216225020241726,-0.055016761120418,0.430458855827715,0.0423522267487526,0.256423744042799,0.974701328913318,0.371813944228399,-0.788462120633236,2.0304931932608,-1.13499700398297,0.031713872928996,-0.89315032453379
"1250",1.425,0.0119984162947935,0.00501596747507024,0.00194850911546157,-0.00223229332981501,0.0584794093467378,0.704832675640211,0.868289985453988,0.958588463912502,0.973890355565686,0.342628168669297,0.378823776201108,0.165838340855488,0.0519272446604892,-0.0327308493043467,0.949063335773654
"1251",1.475,-0.0216517418158885,0.00440917634244762,-0.0071086751399364,-0.0214672175285102,-0.115748207253619,0.494135092540406,0.884071930043105,0.849711365889041,0.752889778050286,0.0602969667422805,-0.683790257402337,0.145815760438963,-0.189495225043889,-0.314846258119418,-1.87898476104307
"1252",1.525,0.0172108945050274,0.00823545310599095,0.0188868935659417,-0.0616034045536089,-0.0588972519477735,0.588136447791348,0.786030368368404,0.615045649469314,0.366676792295425,0.339312005156421,0.541592625777993,0.271489212071345,0.502913019152782,-0.90278824821928,-0.955605230506313
"1253",1.575,-0.0177471764080974,0.0191981875513093,-0.00862973985480675,0.0396851290802935,-0.00780843453257372,0.575310814136832,0.525664665271771,0.818130955183807,0.560704309221274,0.899172688200158,-0.560279143867311,0.634676400140579,-0.229960067962942,0.581829446937187,-0.126712097288901
"1254",1.625,0.00828163761369431,0.0355687523373191,-0.00733726849174922,-0.0634882485927959,-0.0992516526353997,0.793704208629322,0.239578796981926,0.844956030851425,0.35187272700109,0.10723233710422,0.261515666437946,1.176161743594,-0.195566936985329,-0.93103829595208,-1.61100968299922
"1255",0.025,0.0246916740887726,-0.0275252948269278,0.000798023870374513,0.00814600619148583,0.0485465174693605,0.435675082660978,0.362846202491072,0.983033612992315,0.904932433892471,0.430817980228771,0.779571575177059,-0.910027190063569,0.0212667377565738,0.119438105330515,0.787848034685023
"1256",0.075,-0.0206040697008026,-0.0295978394167742,-0.0285824259105589,-0.077497576958381,-0.00411981642976234,0.520313339974351,0.332814038724892,0.447462190489806,0.256529710571036,0.946717512287671,-0.642914881233547,-0.968563483873549,-0.759705797147511,-1.13474480515438,-0.0668323208507844
"1257",0.125,-0.00220101636806754,-0.00891210232312378,0.062739069051759,0.066195956460747,-0.0572873737772874,0.944689506351928,0.768577523465559,0.0946228084913765,0.331758993867611,0.352447191944226,-0.0693826813874272,-0.294259194154542,1.67179191798406,0.970660646826244,-0.929928695074467
"1258",0.175,0.0729010234930076,-0.0195969703057746,0.0699986536710887,-0.0180627848748023,-0.0103253564447005,0.0213169061710874,0.516834796946986,0.0620265539724128,0.791026922707309,0.866854834021397,2.30295303260547,-0.648272082555483,1.86646854998522,-0.264989627692797,-0.167662301693738
"1259",0.225,0.0248679589751458,-0.0189378172917769,-0.0148759369607374,-0.0178252560302441,-0.100799354142393,0.432158473310235,0.531045739966722,0.691643768434751,0.79371853088289,0.101743038988253,0.78555847307926,-0.62644828827948,-0.396645232434851,-0.261497090859275,-1.6367224529055
"1260",0.275,-0.00519974752371187,0.00908028684640965,-0.0711928571937738,-0.0221060935408844,-0.00878923668942939,0.869754782960607,0.764255634500502,0.0578799392161213,0.745856212500059,0.886568615808006,-0.16398410991807,0.299921519247173,-1.89700827215743,-0.324124017857499,-0.142653813616589
"1261",0.325,0.00137986811498269,0.00633794921978069,0.0123935003410532,0.0606630154906002,0.0648959843830216,0.965250578441853,0.834024733620888,0.741190400498076,0.373774917787646,0.292280070140456,0.0435676106680562,0.209552018488963,0.330293236709157,0.88949368394167,1.05322923083662
"1262",0.375,-0.0153573680401356,0.00177378473889311,0.0128588818338797,0.0234189990730481,-0.039299172716389,0.62927668707668,0.953414651313163,0.732143885305554,0.731519051429673,0.523808421001837,-0.48278984147254,0.0584232617343542,0.342292479371179,0.343122501980292,-0.637524925616982
"1263",0.425,0.0383370830236208,-0.00746054433665496,0.019069098112263,-0.0571498229018019,0.0147510992211989,0.228871581069224,0.806142289154761,0.611861223371904,0.402516850499305,0.81089063098415,1.20348129075283,-0.245422659875997,0.507447350287424,-0.837197447497462,0.239288230722327
"1264",0.475,-0.0256776382842631,0.0173807639111959,-0.0613486392886444,0.0355836349708847,0.0871311655581265,0.42234629443885,0.569020660058195,0.102852371721576,0.6022404133502,0.157471514839306,-0.802436815574139,0.569536979869424,-1.63144547072568,0.521210353828383,1.41381086937053
"1265",0.525,0.0459050366658757,-0.0156282351411106,-0.0692733304454518,-0.0554252450249744,0.0559056532272163,0.147168183226689,0.605229209016519,0.0647717137957572,0.416158607038904,0.363990118560033,1.45000202318854,-0.51694623558623,-1.84720839388486,-0.813164015479781,0.907860629922234
"1266",0.575,0.0105557613155098,-0.00774872132978004,0.035898702674771,-0.0330945039087884,-0.00403407199666231,0.738937005511275,0.797812760000212,0.338760101076638,0.627517959928955,0.947802476666005,0.33327741003012,-0.256190657439301,0.956697423664066,-0.485249282204191,-0.0654694777674502
"1267",0.625,-0.0425099553209908,0.0473319719520767,-0.0243382592664235,0.0767165677907722,-0.0449439638823193,0.17951007289984,0.117589139210418,0.516533481195889,0.260603217424807,0.465699434303747,-1.34242808726732,1.56520746223834,-0.648738136627943,1.12507702632332,-0.729542622876351
"1268",0.675,0.000999450883872019,0.0161180208460581,0.105944234985508,0.11351763529223,0.0508552328536889,0.974857933756368,0.594488583402937,0.0047616597502604,0.0959642726550628,0.408988299958321,0.0315187002996841,0.532392617747042,2.82389409285443,1.66502083237336,0.82573593120296
"1269",0.725,-0.0053812320114904,-0.0147368254470767,0.0337532605573725,0.00484968450583443,0.0278377725450931,0.865093156812582,0.626110958984351,0.368411924614981,0.943313674926168,0.651442066127716,-0.169902013867438,-0.487234103423982,0.899522592789055,0.0711087437922226,0.451783335333908
"1270",0.775,-0.0331108124665865,0.00208435943518158,-0.0451050664708519,0.00487697471063125,0.0488235577715967,0.299265584217762,0.945394468264606,0.230161045493685,0.943049167271654,0.428358486179309,-1.03815596924166,0.0684956818457219,-1.20007587256427,0.0714411549122085,0.792059824267917
"1271",0.825,-0.0281009006123402,-0.0322516292275266,0.0159929971920558,-0.0770487078225263,0.00263027060430328,0.379299009934627,0.290106713134676,0.670525572990557,0.259030208347514,0.965954873865906,-0.879289548097245,-1.05802179297848,0.425449297496519,-1.12879871544131,0.0426840522593603
"1272",0.875,0.00882566826709996,-0.0193244195409725,0.0389201232808803,0.0506263642518238,0.0593918076970947,0.780519472778964,0.522903810781317,0.299674223478275,0.457926020019483,0.335144313499521,0.278655153645983,-0.63891468081628,1.03722558669652,0.742316185150714,0.963884374195078
"1273",0.925,0.0314597428047271,-0.0909409212118573,0.0380311329079084,0.0574440001313521,0.171119767562556,0.320176885947236,0.00262858439048822,0.310412788262804,0.399241992441718,0.00545950231138969,0.994180140424996,-3.00944350210791,1.01444548295106,0.843038290177117,2.77964294641776
"1274",0.975,0.00189851209485484,0.0350594121609624,-0.0530908130777349,-0.0579825789553793,-0.033195502388349,0.952341659861273,0.247644946958514,0.157407706295921,0.39540874626244,0.590113338780583,0.0597710817320831,1.15627675273922,-1.41403766541919,-0.849914351885663,-0.538702102083065
"1275",1.025,0.0289805573063759,-0.0339871765623361,0.0418124068071781,0.0370223026151597,0.0837112811822853,0.360168702180452,0.261130745533254,0.265139451893935,0.587214492012704,0.17428587418292,0.915116561699558,-1.12383279081072,1.11443407780876,0.542907472068229,1.3587281927871
"1276",1.075,0.0180743451533668,-0.00993596686537057,-0.0341242812660125,-0.0714301626081004,0.0447008844475858,0.568219539724863,0.742520751085032,0.363133039076135,0.294944023083907,0.46816522478412,0.570708429346923,-0.328532833821948,-0.909483370904299,-1.04743254689126,0.72551558735777
"1277",1.125,0.0626521438460572,-0.0237019444514117,-0.0223038139383048,-0.117522963279462,-0.00462151854993396,0.0478947804707003,0.433142471114366,0.55215006362789,0.0848136932521874,0.940196526215603,1.97872230431527,-0.783880423105397,-0.594576281380583,-1.72371061619366,-0.0750261272070861
"1278",1.175,-0.00933914941210791,-0.031822152387651,-0.0203191930561148,-0.0535437143150645,0.109178118648347,0.768006964654093,0.292576175199875,0.588014238081187,0.432229884516959,0.0763385068195247,-0.294996771807115,-1.05258316746911,-0.541746271208298,-0.785436618336323,1.7726559875456
"1279",1.225,0.00712166284516815,0.00774395019928428,0.0206174688497135,-0.0177448300774734,0.0909698780009101,0.823021844330101,0.798838906007556,0.58313610076533,0.794848604536951,0.139959677647805,0.223677239769814,0.254868088467536,0.548842029314448,-0.260031910065157,1.47614553560042
"1280",1.275,0.0396517053678717,0.0110970849100588,0.0523091229788757,-0.0117595058347347,-0.0362613822373191,0.210565252859237,0.713660868787002,0.163284681989366,0.86308551905142,0.556154320454333,1.25215202306274,0.366961943881592,1.39428694781081,-0.172455468852532,-0.588597562874281
"1281",1.325,-0.0129579741988642,0.0445957837294911,0.00257402214634506,-0.0713701199656019,-0.0658416857522887,0.685755053318227,0.1442593074884,0.945446680804257,0.296012394051788,0.285508574012605,-0.404650362105019,1.46036657445396,0.0684288572631811,-1.04511834897826,-1.06812574224294
"1282",1.375,-0.0582170149756372,0.028675773721574,0.00583871977348565,0.0675352554997941,-0.0876188524861501,0.0663215653889076,0.343404754919926,0.876345918224432,0.322031493811143,0.154997444862931,-1.83692119952892,0.947594098405037,0.155610406322021,0.990379191049906,-1.4222870125549
"1283",1.425,0.021129124801683,0.000256625224917958,0.00721361620688739,0.0274245894550546,0.0143580631884206,0.506654165083285,0.99325737730911,0.847737295382155,0.687841229475968,0.815829521108265,0.664129384457559,0.00845130527120788,0.19201534101704,0.401807035483706,0.232922983940285
"1284",1.475,0.0169316874141219,0.0457422307015452,-0.0511171614661594,-0.0806014596500936,-0.0709482623919603,0.592804689943479,0.130342152331792,0.172988771398746,0.237131231462487,0.249407888705454,0.53480591620085,1.51296969917786,-1.36283169246502,-1.1823105848636,-1.15190493805256
"1285",1.525,0.0120263247291442,-0.0382100772251694,0.0426948945791573,0.0703152792584107,0.0420791341175493,0.70414089702956,0.206486466121801,0.255160261029096,0.302495384050567,0.494612171127557,0.379774334509267,-1.26353760814667,1.13802566780861,1.03119183496909,0.683035351587385
"1286",1.575,0.0133014232045825,-0.0201821997943988,-0.00531274424746401,0.00169789272389285,0.0341114041028499,0.674556489747291,0.504668966708837,0.887424615183038,0.980141241216569,0.579913177497978,0.419924175407875,-0.667203318065155,-0.141569992997304,0.0248929131599749,0.553542892365524
"1287",1.625,0.0181203757566428,-0.022835694750735,0.0327102331605089,-0.000249209970719813,0.0749750284005359,0.570802749804251,0.453904579541569,0.384458487086363,0.997088451212381,0.22401119361588,0.566917207296653,-0.748990276535885,0.869779047805242,-0.00364925316842874,1.21606201752587
"1288",0.025,0.0336604662313325,-0.0339475198768554,0.0245254150416522,-0.023755106466143,0.0559434845635729,0.287924224785612,0.261736520702173,0.513386961378419,0.727614797324708,0.363951909603436,1.06278442505578,-1.12240614319819,0.653613410136811,-0.348317059610661,0.907932335921085
"1289",0.075,-0.0169312808718617,0.0104320409375779,-0.0321102496783816,0.0906656617620164,-0.0904525458561358,0.592724547699725,0.730006841351592,0.391869874339285,0.183485720540613,0.141907142545538,-0.534921812838307,0.345133174239324,-0.856295595561775,1.33025849024651,-1.46892696800079
"1290",0.125,0.00292246454671048,-0.0127774001040961,0.022833550719411,-0.0175271385252302,0.0290618227584891,0.926489898349922,0.672728950466089,0.542893907283811,0.797204799923898,0.637214310064403,0.0922660095496374,-0.422427235016644,0.608478829161351,-0.256978160488134,0.471622213433402
"1291",0.175,-0.0263343083329919,0.0226151861209276,0.0634190989012876,0.11985858223731,-0.026354701517149,0.40559984879946,0.454519532710345,0.090955775134207,0.0788007719393075,0.66877473920309,-0.831722827787072,0.747952126371962,1.69066011236382,1.75799870877741,-0.427852154160636
"1292",0.225,0.0192869008375933,-0.0317198230009675,0.0443168720138676,-0.00355044424107241,0.00441037925748994,0.542547573156228,0.294302155605096,0.237592557093521,0.958480108640265,0.942936157021089,0.609001288473711,-1.04882600944732,1.18114821341107,-0.0520632374785885,0.0715831188507215
"1293",0.275,0.00722948158421528,-0.0137276722923238,0.0272728936886231,0.0338278382822918,0.0246250247844775,0.819470187468844,0.64996880177488,0.467404134418955,0.619942369294967,0.689460010989041,0.228236875188843,-0.453829256534664,0.726757313278931,0.495958814070151,0.399608068888014
"1294",0.325,-0.00290175279326128,-0.0129981587286058,0.000651360736313284,-0.0627605986058119,-0.0825751276749465,0.927289731932272,0.668458554270799,0.986162777885991,0.357714349447512,0.180318653524366,-0.0912623462022997,-0.428299446895098,0.0173440465302399,-0.919804182059504,-1.3399377931948
"1295",0.375,0.00173474927716085,-0.031369565541703,-0.00530486115182227,0.0894084059805742,0.0397503620680195,0.956311809406219,0.299590147676424,0.887551821613752,0.189816434010719,0.518776091054226,0.0547847979474838,-1.03740606465484,-0.141408952275561,1.31127690238062,0.645272792204032
"1296",0.425,0.0108506777303044,-0.0325930542769153,0.00631837491314417,0.0989535458147228,0.0692439817710958,0.732297801914946,0.281870548416183,0.866307626515205,0.146859451265547,0.261091108717131,0.34210137052971,-1.07629430092241,0.16835834358172,1.45091424978053,1.12392696865087
"1297",0.475,0.0130364953765359,0.0572725733724048,-0.0185663590616103,-0.0739735940912783,0.021414798614705,0.680423472482677,0.0581470499496548,0.620507483223011,0.277770977540559,0.728002587007337,0.411906216966322,1.89496467635651,-0.495157967154362,-1.0854427494997,0.347800660363004
"1298",0.525,-0.00661731880739031,-0.00486237908229258,0.0398135689905347,-0.0346823514643863,-0.0559565528423379,0.83645727907368,0.873607483230773,0.290051290277309,0.611625079584491,0.364095678551616,-0.206439762546832,-0.159086928189187,1.05810857948158,-0.507782999641393,-0.907660343013511
"1299",0.575,0.0147466871766223,-0.0106693663352275,0.01154048418449,0.138747591380609,0.0566223227148923,0.64509986310595,0.726751427940655,0.758934534709595,0.0421542300783091,0.35819729968798,0.460613287981766,-0.34947195882655,0.306895145802644,2.03244948106657,0.918879105504047
"1300",0.625,0.0362091099228377,-0.0433236989562343,-0.00752867130429585,0.051762924523826,0.0883432701059881,0.252804405438806,0.151928611563462,0.840926989657247,0.44772059155173,0.15154225751883,1.14367863920676,-1.43294202386975,-0.200716941783191,0.759272509478451,1.43429520709545
"1301",0.675,0.00360432458608369,0.00718013960748574,-0.0622298530108906,-0.0362183828116974,0.041914772998743,0.909378458427428,0.812315650850612,0.0972044819244075,0.595311493131986,0.496273342533877,0.113827553330141,0.237450629263695,-1.65882975196751,-0.531184350514125,0.680408203037863
"1302",0.725,0.0203918827345781,-0.0311358954548313,-0.0444598970650061,-0.0500278546708483,-0.030789665534658,0.524112343925394,0.307797275324978,0.237275495369715,0.463864660450861,0.617489271942214,0.637073787925719,-1.01997346157491,-1.18195023113355,-0.732547201000499,-0.499438951857834
"1303",0.775,-0.0581906762717548,0.0663258537018645,-0.0272180812303206,0.0905176742217671,-0.0975553985036622,0.0672388389200204,0.0288691809382079,0.468503601895545,0.184559594712051,0.113361988781543,-1.83068272659957,2.18613756447626,-0.724966356767141,1.32700812210464,-1.5835030394791
"1304",0.825,0.0389267567161398,0.0510677778149969,0.0109855331499153,-0.118071025303145,-0.132323099378623,0.218781686682282,0.0911552547860417,0.769554609123678,0.0832470918600353,0.0316748713239237,1.22990811113698,1.68961724923453,0.292971326832703,-1.73244912316694,-2.14901291362389
"1305",0.875,-0.0580729006077228,0.0194165260070443,0.0518142808299827,0.135920409887684,-0.000127096726842464,0.0671279688736933,0.521330127218164,0.167358468717853,0.0462724079658759,0.998353759702211,-1.83149735111882,0.641365008887265,1.38092693477782,1.99334134718346,-0.00206334783712367
"1306",0.925,0.0259668193036846,-0.0163843804662858,-0.0619931262784469,-0.120828572760698,-0.00489543181017538,0.412210915201095,0.587943393053574,0.0984770165860543,0.0764269973857275,0.936661824235176,0.82006856183152,-0.541849105982571,-1.65254950956282,-1.77212259524383,-0.0794696551614105
"1307",0.975,-0.0102668295214433,0.0220668289634752,0.00853359802187295,0.0527043030998415,-0.0388342499556188,0.747364903504022,0.468127582012723,0.820390226122994,0.440148899670331,0.528774188697549,-0.322141339827964,0.725601101869847,0.227053907051629,0.771996069749056,-0.629916636959856
"1308",1.025,0.048813495567758,-0.0160104027240135,-0.00579560028465306,-0.0440249689161283,0.0317677005711484,0.125110616436521,0.59808834785453,0.877393222133297,0.518891751438984,0.606280074731037,1.53405091502478,-0.527196619655738,-0.154281775259647,-0.645095005972535,0.515419053350351
"1309",1.075,0.053305043282516,0.0291193677063203,-0.021911677155852,0.0516804800327824,0.0119427175541991,0.0935433625160646,0.337063259804254,0.55929399558356,0.44844940334757,0.846213171350137,1.67747853372587,0.960109770967975,-0.583926131778362,0.758055391089781,0.193961147486713
"1310",1.125,0.010979504128599,0.00906384304916126,-0.0606622897103493,-0.0553778023928198,-0.0119327726122029,0.730981678879281,0.766063534829996,0.106674293955984,0.417335496218259,0.846512420079572,0.343845014222995,0.297547355447389,-1.61358376819362,-0.811111505926626,-0.193578948262914
"1311",1.175,-0.0449717531551066,0.0449947377895733,-0.0378071841353881,-0.000192072844241743,-0.11146108726913,0.156119061717644,0.137243272903255,0.313731364681131,0.997752895911985,0.0704722210199086,-1.41861806831928,1.48650343492337,-1.00751742658303,-0.00281645667248893,-1.80920121943081
"1312",1.225,0.0601958111757761,-0.0259293409527282,0.0233608197077199,-0.0588667179500079,-0.039766629980291,0.0573311804863172,0.391175766377974,0.533468061993309,0.387950946158355,0.51857758641676,1.90115753915908,-0.857551563137187,0.622758188595971,-0.863404619474159,-0.645579214169342
"1313",1.275,-0.0453623664219632,0.047436997538528,-0.0736506855193396,0.0582409673052992,-0.162848327605463,0.151686284942701,0.116449408077568,0.0494706782895556,0.392646432458416,0.00817262448169386,-1.43379045227265,1.57008839795309,-1.96492649809314,0.854892035995324,-2.64577068553451
"1314",1.325,-0.0121018386579838,0.00221214012352423,-0.0422415462815471,-0.0671052445845657,-0.0216225716613065,0.702401188010732,0.941697192633838,0.260314695854286,0.325179202873752,0.725658792512561,-0.382100111908339,0.0731400695295146,-1.12575827490267,-0.983954417972904,-0.350923188792809
"1315",1.375,0.0617537842551828,0.0203196701230642,0.0360135628856293,0.00226730358031176,-0.04533836948782,0.0541790071611481,0.506303783822703,0.338491792044409,0.973514845168449,0.462007106536524,1.9259254516286,0.664656209794348,0.95723074748299,0.0332017664982402,-0.735595080722443
"1316",1.425,0.0256557212828324,-0.0566801647212527,-0.0516761448085772,-0.0555252769769065,0.0437906874853611,0.417793451398362,0.0608933651586043,0.168365233016885,0.415433866445943,0.477153640991428,0.81031350401865,-1.87463568972332,-1.37764870538963,-0.814427240868741,0.710934396405293
"1317",1.475,-0.0604782405266443,0.0374725743577671,-0.00118786539544818,0.0203786668022115,-0.0870173370777522,0.0578812756469267,0.218027834938028,0.974782325501131,0.765269641510914,0.158024804622864,-1.89719153284114,1.23198330607287,-0.0316123565509237,0.29858235071292,-1.41192971924234
"1318",1.525,-0.0311921045608394,0.0647915796115621,-0.0216482353403669,0.0311718576885273,-0.0976042034559531,0.324600518703879,0.0321694453896676,0.563893757725582,0.647545304599212,0.11313067765474,-0.985132093139069,2.14281800676191,-0.577100996545265,0.457198908117827,-1.58451818115535
"1319",1.575,0.0388140857507282,-0.0338734836491594,-0.0122394903386041,-0.0458800949930361,-0.00762527459396239,0.220395903712471,0.262736948298277,0.744272668681943,0.501107792479889,0.901505853664773,1.22560898380889,-1.12005504707857,-0.326216138636223,-0.672790101614276,-0.123764752616747
"1320",1.625,-0.059590192276493,0.00770867389341626,-0.0416384898172354,0.00695786085231959,-0.0626945284308374,0.0600704797303919,0.798876243750532,0.267123948743997,0.918728926058984,0.308855837074696,-1.88099491199988,0.254822047740709,-1.10982440771981,0.102039551796148,-1.01771626993696
"1321",0.025,-0.0265021736642515,0.0563853596919587,-0.0167183535742505,0.0465040127094031,-0.0510688568622076,0.402679588313027,0.0622923198987353,0.655885515689736,0.495271891129639,0.407164457618482,-0.836906884226726,1.86457101846007,-0.445624115105955,0.68199122005436,-0.828954506902154
"1322",0.075,0.022411134656839,-0.0240884110690104,0.0460476239042785,0.0716944044103684,0.2318048058075,0.479880409834623,0.426352087390038,0.219563788922903,0.292822529033193,0.000167716852365362,0.70657854803805,-0.795541430386759,1.22782974865919,1.05204816644201,3.76574426780841
"1323",0.125,0.0113520989178715,-0.0118970706189508,0.0197570489926825,0.0182973605082128,0.0408228711594313,0.720723431000389,0.694730026111434,0.598811338474204,0.788593730668274,0.507798609614088,0.357524447103477,-0.392476707095577,0.526141438217808,0.268149930341409,0.662310934674504
"1324",0.175,0.00419592107026318,-0.0363326489172133,-0.0317017813408399,0.0166589029311647,0.0100251178315521,0.894595552877696,0.229638763863745,0.398160746295193,0.807009145170721,0.870742446538113,0.13249733549569,-1.20141714841527,-0.844973395306262,0.244297454899377,0.162722735413558
"1325",0.225,0.0208140338006657,0.0304608658291417,0.0792190969152984,0.0661888523907663,0.0111964818314102,0.512306968261616,0.315119068420637,0.0348786799876249,0.331900630242214,0.855798754493876,0.655330549602381,1.00469288935003,2.11029623261557,0.970376537284318,0.181732932082565
"1326",0.275,0.0310035494594372,-0.00732475707702482,-0.00528666406153189,-0.013048089951173,-0.0353679374286795,0.327653258997538,0.808643154213,0.887955758258893,0.848274162989336,0.565973098328273,0.978934800402578,-0.242187936045972,-0.140897601095948,-0.191329529111545,-0.574025254428281
"1327",0.325,-0.0184846530630535,0.0224532304045087,-0.00687588911707854,0.0171723690704075,-0.0310723525381455,0.56181620553127,0.460234692112196,0.854840983066379,0.801410889460077,0.614286105421818,-0.580201323794788,0.738534632026389,-0.182953797437827,0.25153335026177,-0.503992325494994
"1328",0.375,-0.0423512047693355,-0.0238320815990956,-0.0136348734575036,0.0335784392610597,0.0591313481742315,0.181472298222135,0.430956698587578,0.716331438710238,0.622457386491687,0.337193781743092,-1.3365488279541,-0.787651049534539,-0.36338505253964,0.492397832737334,0.959805260613806
"1329",0.425,-0.00731163977832063,0.0117072409308295,-0.0301416428532508,-0.11392085458177,-0.0881072078406198,0.817395675054032,0.698650548031154,0.421738322725183,0.0948209647144701,0.152699771423274,-0.230906444497471,0.387162025065418,-0.803466402071126,-1.67077208868625,-1.43024889626395
"1330",0.475,-0.0154271102604084,0.030313555559926,0.0223536615614628,0.122168193682522,0.0299510652744206,0.626144828427731,0.316166608780856,0.551297219919102,0.0732360542099614,0.62685438410867,-0.487186302117867,1.00245363284065,0.595852397396318,1.79168372342718,0.486185133409654
"1331",0.525,-0.00425200823223989,-0.0530398725630716,-0.0210194194626023,0.025441535436404,0.055054321099971,0.893187055488633,0.0794821441596085,0.575303675870492,0.709072963393749,0.371529752528648,-0.134278479724668,-1.75400860820221,-0.560289611489334,0.373119844037175,0.893681249753094
"1332",0.575,-0.00439312599501743,0.0864314286329657,-0.07366548793454,-0.0689361641784295,-0.142116146254407,0.88956726166568,0.0042410911344144,0.0494212752975922,0.31162913881226,0.0209801034011498,-0.138857933230248,2.86078789198212,-1.96535334338067,-1.01189829070765,-2.30897577164313
"1333",0.625,-0.0323947085155501,0.0165315101165677,0.0159556836028704,0.0973775960880529,-0.0480351821788023,0.306376678968487,0.5846417584999,0.670649674459157,0.153344275575982,0.435610992802708,-1.02294516824969,0.546647964853682,0.425278305414628,1.42800601936195,-0.779680435527478
"1334",0.675,0.0048164141241156,0.00406779153218146,0.0431123651870938,0.0496694735764496,-0.00173732560377167,0.879140727728545,0.893021766909102,0.250638819136147,0.466481754582969,0.977507889259867,0.152065330522741,0.134487526611341,1.1489146638738,0.728263688251165,-0.028194638118949
